InicioPeriodo;FimPeriodo;codigoSegmento;Segmento;codigoModalidade;Modalidade;Posicao;InstituicaoFinanceira;TaxaJurosAoMes;TaxaJurosAoAno;cnpj8
2025-05-19;2025-05-23;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;42;CLOUDWALK FINANCEIRA S.A. CFI;12.6;315.56;05503849
2025-05-19;2025-05-23;2;Pessoa Jurídica;210101;Capital de giro com prazo até 365 dias - Pré-fixado;43;BANCO BTG PACTUAL S.A.;13.33;348.94;30306294
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;1;DEUTSCHE BANK S.A.BCO ALEMAO;0.5;6.18;62331228
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;2;BCO SAFRA S.A.;0.64;7.92;58160789
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;3;ITAÚ UNIBANCO S.A.;1.19;15.3;60701190
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;4;BCO HSBC S.A.;1.3;16.74;53518684
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;5;CAIXA ECONOMICA FEDERAL;1.4;18.2;00360305
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;6;BCO SUMITOMO MITSUI BRASIL S.A.;1.41;18.3;60518222
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;7;BCO CRÉDIT AGRICOLE BR S.A.;1.44;18.71;75647891
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;8;BCO XP S.A.;1.49;19.44;33264668
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;9;BCO VOTORANTIM S.A.;1.57;20.6;59588111
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;10;BCO DO BRASIL S.A.;1.61;21.12;00000000
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;11;BCO CITIBANK S.A.;1.65;21.74;33479023
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;12;BCO MERCANTIL DE INVS S/A;1.68;22.12;34169557
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;13;BANCO ORIGINAL;1.76;23.36;92894922
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;14;BCO BANESTES S.A.;1.79;23.69;28127603
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;15;BCO BS2 S.A.;2.04;27.39;71027866
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;16;BCO ABC BRASIL S.A.;2.07;27.9;28195667
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;17;BCO GUANABARA S.A.;2.21;29.94;31880826
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;18;BANCO SEMEAR;2.51;34.64;00795423
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;19;BCO DO ESTADO DO RS S.A.;2.73;38.13;92702067
2025-05-19;2025-05-23;2;Pessoa Jurídica;210204;Capital de giro com prazo até 365 dias - Pós-fixado referenciado em juros flutuantes;20;BANCO PORTO REAL DE INVEST.S.A;2.93;41.4;40429946
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;1;BCO MERCANTIL DO BRASIL S.A.;0.86;10.87;17184037
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;2;BCO XP S.A.;1.3;16.75;33264668
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;3;BANCO SICOOB S.A.;1.33;17.16;02038232
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;4;KREDILIG S.A. - CFI;1.33;17.23;06040559
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;5;BCO GM S.A.;1.45;18.91;59274605
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;6;BCO CATERPILLAR S.A.;1.49;19.38;02658435
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;7;BCO ABC BRASIL S.A.;1.6;21.03;28195667
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;8;BCO SAFRA S.A.;1.61;21.11;58160789
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;9;CAIXA ECONOMICA FEDERAL;1.67;21.95;00360305
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;10;BCO FIBRA S.A.;1.73;22.85;58616418
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;11;BCO DAYCOVAL S.A;1.74;22.93;62232889
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;12;BCO BMG S.A.;1.74;22.93;61186680
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;13;BCO TRIANGULO S.A.;1.74;22.94;17351180
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;14;BCO DO NORDESTE DO BRASIL S.A.;1.79;23.68;07237373
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;15;BANCO INTER;1.8;23.85;00416968
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;16;TENTOS S.A. CFI;1.84;24.41;41498340
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;17;BCO BANESTES S.A.;1.87;24.88;28127603
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;18;BANCO ORIGINAL;1.9;25.38;92894922
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;19;BCO BRASILEIRO DE CRÉDITO S.A.;1.97;26.39;01852137
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;20;BCO INDUSTRIAL DO BRASIL S.A.;1.98;26.46;31895683
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;21;ITAÚ UNIBANCO S.A.;2.0;26.81;60701190
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;22;BCO DES. DE MG S.A.;2.0;26.83;38486817
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;23;BCO VOLVO BRASIL S.A.;2.03;27.3;58017179
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;24;BANCO TOPÁZIO S.A.;2.04;27.48;07679404
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;25;BCO BRADESCO S.A.;2.19;29.63;60746948
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;26;BCO GUANABARA S.A.;2.2;29.78;31880826
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;27;BRB - BCO DE BRASILIA S.A.;2.2;29.9;00000208
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;28;BCO BS2 S.A.;2.31;31.56;71027866
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;29;PORTOSEG S.A. CFI;2.32;31.6;04862600
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;30;QISTA S.A. CFI;2.43;33.42;36583700
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;31;BCO DO BRASIL S.A.;2.53;34.97;00000000
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;32;BCO SENFF S.A.;2.57;35.58;11970623
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;33;BCO RNX S.A.;2.58;35.74;80271455
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;34;BCO DO ESTADO DO RS S.A.;2.61;36.21;92702067
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;35;BANCO BTG PACTUAL S.A.;2.69;37.49;30306294
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;36;GAZINCRED S.A. SCFI;2.73;38.17;11760553
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;37;BCO VOTORANTIM S.A.;2.73;38.2;59588111
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;38;BCO DA AMAZONIA S.A.;2.74;38.3;04902979
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;39;BCO DO EST. DE SE S.A.;2.8;39.35;13009717
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;40;MERCADO CRÉDITO SCFI S.A.;3.12;44.54;37679449
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;41;BCO SANTANDER (BRASIL) S.A.;3.2;45.91;90400888
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;42;BCO C6 S.A.;3.37;48.87;31872495
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;43;VIA CERTA FINANCIADORA S.A. - CFI;3.51;51.26;05192316
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;44;OMNI SA CFI;3.77;55.83;92228410
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;45;SCFI EFÍ S.A.;3.85;57.3;37229413
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;46;FINAMAX S.A. CFI;3.88;57.85;00411939
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;47;BCO AFINZ S.A. - BM;4.09;61.86;04814563
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;48;CORA SCFI;4.38;67.35;37880206
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;49;NU FINANCEIRA S.A. CFI;4.7;73.59;30680829
2025-05-19;2025-05-23;2;Pessoa Jurídica;211101;Capital de giro com prazo superior a 365 dias - Pré-fixado;50;COBUCCIO S.A. SCFI;5.03;80.15;36947229
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;1;BCO SAFRA S.A.;0.47;5.74;58160789
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;2;BCO INDUSTRIAL DO BRASIL S.A.;1.13;14.47;31895683
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;3;BANCO SICOOB S.A.;1.2;15.33;02038232
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;4;STONE CFI S.A.;1.2;15.4;53505601
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;5;BCO LUSO BRASILEIRO S.A.;1.21;15.51;59118133
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;6;BCO PINE S.A.;1.25;16.1;62144175
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;7;BCO DO ESTADO DO RS S.A.;1.26;16.26;92702067
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;8;BANCO BTG PACTUAL S.A.;1.32;17.06;30306294
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;9;BCO DES. DE MG S.A.;1.36;17.61;38486817
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;10;BCO BANESTES S.A.;1.38;17.9;28127603
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;11;BCO BRADESCO S.A.;1.41;18.23;60746948
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;12;CAIXA ECONOMICA FEDERAL;1.45;18.91;00360305
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;13;ITAÚ UNIBANCO S.A.;1.46;19.0;60701190
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;14;BCO BS2 S.A.;1.48;19.29;71027866
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;15;BCO ABC BRASIL S.A.;1.54;20.15;28195667
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;16;BANCO RANDON S.A.;1.57;20.57;11476673
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;17;BCO DO BRASIL S.A.;1.63;21.41;00000000
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;18;BCO XP S.A.;1.66;21.85;33264668
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;19;BCO SANTANDER (BRASIL) S.A.;1.74;23.0;90400888
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;20;BCO DAYCOVAL S.A;1.76;23.24;62232889
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;21;BANCO ORIGINAL;1.81;24.06;92894922
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;22;BCO TRIANGULO S.A.;1.9;25.27;17351180
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;23;BCO DA AMAZONIA S.A.;1.91;25.44;04902979
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;24;BANCO SEMEAR;1.97;26.35;00795423
2025-05-19;2025-05-23;2;Pessoa Jurídica;211204;Capital de giro com prazo superior a 365 dias - Pós-fixado referenciado em juros flutuantes;25;BCO TRICURY S.A.;2.08;28.02;57839805
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;1;PARANA BCO S.A.;2.49;34.35;14388334
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;2;BCO BMG S.A.;2.61;36.16;61186680
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;3;FACTA S.A. CFI;2.62;36.32;15581638
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;4;DM SA CFI;2.64;36.72;91669747
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;5;BCO AGIBANK S.A.;2.67;37.24;10664513
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;6;BCO MERCANTIL DO BRASIL S.A.;2.94;41.54;17184037
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;7;BANCO GENIAL;3.26;47.0;45246410
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;8;BCO DAYCOVAL S.A;3.75;55.52;62232889
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;9;PICPAY BANK - BANCO MÚLTIPLO S.A;5.01;79.85;09516419
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;10;BCO C6 S.A.;5.51;90.23;31872495
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;11;BANCO BARI S.A.;5.9;99.05;00556603
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;12;BANCO BTG PACTUAL S.A.;6.15;104.56;30306294
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;13;VIA CERTA FINANCIADORA S.A. - CFI;6.19;105.59;05192316
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;14;HS FINANCEIRA;6.22;106.18;07512441
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;15;BRB - BCO DE BRASILIA S.A.;6.31;108.35;00000208
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;16;KREDILIG S.A. - CFI;6.47;112.22;06040559
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;17;SCFI EFÍ S.A.;7.07;127.0;37229413
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;18;BCO BRADESCO S.A.;7.14;128.84;60746948
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;19;BCO DO NORDESTE DO BRASIL S.A.;7.38;134.96;07237373
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;20;BANCO SICOOB S.A.;7.52;138.77;02038232
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;21;BCO RENDIMENTO S.A.;7.61;141.1;68900810
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;22;BANCO BRADESCARD;7.74;144.5;04184779
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;23;GOLCRED S/A - CFI;8.11;154.78;07631026
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;24;BCO CREFISA S.A.;8.36;161.96;61033106
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;25;BCO DO ESTADO DO RS S.A.;8.42;163.85;92702067
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;26;BANCO INTER;8.48;165.53;00416968
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;27;BCO STELLANTIS S.A.;8.51;166.46;62237425
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;28;CAIXA ECONOMICA FEDERAL;8.55;167.61;00360305
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;29;BCO TRIANGULO S.A.;8.68;171.65;17351180
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;30;NU FINANCEIRA S.A. CFI;8.69;171.69;30680829
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;31;MERCADO CRÉDITO SCFI S.A.;8.77;174.25;37679449
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;32;BCO DIGIMAIS S.A.;8.79;174.8;92874270
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;33;PORTOSEG S.A. CFI;8.97;180.37;04862600
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;34;BCO DO BRASIL S.A.;9.06;183.14;00000000
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;35;BCO CSF S.A.;9.12;184.96;08357240
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;36;BCO XP S.A.;9.23;188.43;33264668
2025-05-19;2025-05-23;1;Pessoa Física;215101;Cartão de crédito - parcelado - Pré-fixado;37;BCO SAFRA S.A.;9.88;209.75;58160789
